,ds_count,task,ds,date,model_label,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
102,1,Activity Recognition In Videos,DogCentric - Activity Recognition In Videos benchmarking,2016-05,Sub-events (temporal filters + LSTM),81.4,100.0,4.8,0.2233,81.4,0.81,Accuracy
103,1,Domain Adaptation,UCF-to-HMDBfull - Domain Adaptation benchmarking,2014-09,RevGrad,74.44,95.03,74.44,100,78.33,0.74,Accuracy
104,1,Domain Adaptation,UCF-to-HMDBfull - Domain Adaptation benchmarking,2016-05,JAN,74.72,95.39,0.28,0.072,78.33,0.75,Accuracy
105,1,Domain Adaptation,UCF-to-HMDBfull - Domain Adaptation benchmarking,2019-05,TA3N,78.33,100.0,3.61,0.928,78.33,0.78,Accuracy
106,1,Few-Shot Image Classification,CUB-200 - 0-Shot Learning - Few-Shot Image Classification benchmarking,2014-09,SJE,50.1,88.05,50.1,100,56.9,0.5,Accuracy
107,1,Few-Shot Image Classification,CUB-200 - 0-Shot Learning - Few-Shot Image Classification benchmarking,2019-04,TAFE-Net,56.9,100.0,6.8,1.0,56.9,0.57,Accuracy
108,1,Human Interaction Recognition,BIT - Human Interaction Recognition benchmarking,2014-11,Donahue et al.,80.13,85.22,80.13,100,94.03,0.8,Accuracy
109,1,Human Interaction Recognition,BIT - Human Interaction Recognition benchmarking,2017-06,Co-LSTSM,92.88,98.78,12.75,0.9173,94.03,0.93,Accuracy
110,1,Human Interaction Recognition,BIT - Human Interaction Recognition benchmarking,2018-11,H-LSTCM,94.03,100.0,1.15,0.0827,94.03,0.94,Accuracy
111,1,Face Verification,YouTube Faces DB - Face Verification benchmarking,2014-12,DeepId2+,93.2,94.99,93.2,100,98.12,0.93,Accuracy
112,1,Face Verification,YouTube Faces DB - Face Verification benchmarking,2015-03,FaceNet,95.12,96.94,1.92,0.3902,98.12,0.95,Accuracy
113,1,Face Verification,YouTube Faces DB - Face Verification benchmarking,2015-11,Light CNN-29,95.54,97.37,0.42,0.0854,98.12,0.96,Accuracy
114,1,Face Verification,YouTube Faces DB - Face Verification benchmarking,2017-04,QAN,96.17,98.01,0.63,0.128,98.12,0.96,Accuracy
115,1,Face Verification,YouTube Faces DB - Face Verification benchmarking,2018-01,"ArcFace + MS1MV2 + R100, ",98.02,99.9,1.85,0.376,98.12,0.98,Accuracy
116,1,Face Verification,YouTube Faces DB - Face Verification benchmarking,2018-03,"SeqFace, 1 ResNet-64",98.12,100.0,0.1,0.0203,98.12,0.98,Accuracy
117,1,Face Verification,Oulu-CASIA - Face Verification benchmarking,2014-12,DeepId2+,96.5,100.0,96.5,100,96.5,0.97,Accuracy
118,1,Domain Adaptation,SVNH-to-MNIST - Domain Adaptation benchmarking,2015-02,MMD [tzeng2015ddc]; [long2015learning],71.1,71.88,71.1,100,98.91,0.71,Accuracy
119,1,Domain Adaptation,SVNH-to-MNIST - Domain Adaptation benchmarking,2016-08,DSN (DANN),82.7,83.61,11.6,0.4171,98.91,0.83,Accuracy
120,1,Domain Adaptation,SVNH-to-MNIST - Domain Adaptation benchmarking,2019-03,rRevGrad+CAT,98.8,99.89,16.1,0.5789,98.91,0.99,Accuracy
121,1,Domain Adaptation,SVNH-to-MNIST - Domain Adaptation benchmarking,2019-05,SRDA (RAN),98.91,100.0,0.11,0.004,98.91,0.99,Accuracy
122,1,Domain Adaptation,Synth Digits-to-SVHN - Domain Adaptation benchmarking,2015-02,MMD [tzeng2015ddc]; [long2015learning],88.0,96.49,88.0,100,91.2,0.88,Accuracy
123,1,Domain Adaptation,Synth Digits-to-SVHN - Domain Adaptation benchmarking,2015-05,DANN [ganin2016domain],90.3,99.01,2.3,0.7187,91.2,0.9,Accuracy
124,1,Domain Adaptation,Synth Digits-to-SVHN - Domain Adaptation benchmarking,2016-08,DSN (DANN),91.2,100.0,0.9,0.2812,91.2,0.91,Accuracy
125,1,Domain Adaptation,SYNSIG-to-GTSRB - Domain Adaptation benchmarking,2015-02,DAN,91.1,96.5,91.1,100,94.4,0.91,Accuracy
126,1,Domain Adaptation,SYNSIG-to-GTSRB - Domain Adaptation benchmarking,2017-12,MCD,94.4,100.0,3.3,1.0,94.4,0.94,Accuracy
127,1,Domain Adaptation,ImageCLEF-DA - Domain Adaptation benchmarking,2015-02,DAN,76.9,85.16,76.9,100,90.3,0.77,Accuracy
128,1,Domain Adaptation,ImageCLEF-DA - Domain Adaptation benchmarking,2018-11,IAFN+ENT,88.9,98.45,12.0,0.8955,90.3,0.89,Accuracy
129,1,Domain Adaptation,ImageCLEF-DA - Domain Adaptation benchmarking,2019-11,SPL,90.3,100.0,1.4,0.1045,90.3,0.9,Accuracy
130,1,Domain Adaptation,Synth Signs-to-GTSRB - Domain Adaptation benchmarking,2015-02,MMD [tzeng2015ddc]; [long2015learning],91.1,97.85,91.1,100,93.1,0.91,Accuracy
131,1,Domain Adaptation,Synth Signs-to-GTSRB - Domain Adaptation benchmarking,2016-08,DSN (DANN),93.1,100.0,2.0,1.0,93.1,0.93,Accuracy
132,1,Domain Adaptation,MNIST-to-MNIST-M - Domain Adaptation benchmarking,2015-02,MMD [tzeng2015ddc]; [long2015learning],76.9,92.43,76.9,100,83.2,0.77,Accuracy
133,1,Domain Adaptation,MNIST-to-MNIST-M - Domain Adaptation benchmarking,2015-05,DANN [ganin2016domain],77.4,93.03,0.5,0.0794,83.2,0.77,Accuracy
134,1,Domain Adaptation,MNIST-to-MNIST-M - Domain Adaptation benchmarking,2016-08,DSN (DANN),83.2,100.0,5.8,0.9206,83.2,0.83,Accuracy
135,1,Document Image Classification,RVL-CDIP - Document Image Classification benchmarking,2015-02,Document section-based models + AlexNet transfer learning,89.8,97.39,89.8,100,92.21,0.9,Accuracy
136,1,Document Image Classification,RVL-CDIP - Document Image Classification benchmarking,2017-04,"Transfer Learning from AlexNet, VGG-16, GoogLeNet and ResNet50",90.97,98.66,1.17,0.4855,92.21,0.91,Accuracy
137,1,Document Image Classification,RVL-CDIP - Document Image Classification benchmarking,2018-01,Transfer Learning from VGG16 trained on Imagenet,92.21,100.0,1.24,0.5145,92.21,0.92,Accuracy
138,1,Face Identification,MegaFace - Face Identification benchmarking,2015-03,FaceNet,70.49,71.67,70.49,100,98.35,0.71,Accuracy
139,1,Face Identification,MegaFace - Face Identification benchmarking,2015-11,Light CNN-29,73.749,74.99,3.259,0.117,98.35,0.74,Accuracy
140,1,Face Identification,MegaFace - Face Identification benchmarking,2017-04,SphereFace (3-patch ensemble),75.766,77.04,2.017,0.0724,98.35,0.76,Accuracy
141,1,Face Identification,MegaFace - Face Identification benchmarking,2018-01,ArcFace + MS1MV2 + R100 + R,98.35,100.0,22.584,0.8106,98.35,0.98,Accuracy
142,1,Disguised Face Verification,MegaFace - Disguised Face Verification benchmarking,2015-03,FaceNet,86.47,100.0,86.47,100,86.47,0.86,Accuracy
143,1,Facial Expression Recognition,JAFFE - Facial Expression Recognition benchmarking,2015-05,Salient Facial Patch,91.8,98.92,91.8,100,92.8,0.92,Accuracy
144,1,Facial Expression Recognition,JAFFE - Facial Expression Recognition benchmarking,2019-02,DeepEmotion,92.8,100.0,1.0,1.0,92.8,0.93,Accuracy
145,1,Synthetic-to-Real Translation,Syn2Real-C - Synthetic-to-Real Translation benchmarking,2015-05,DANN,57.4,71.93,57.4,100,79.8,0.57,Accuracy
146,1,Synthetic-to-Real Translation,Syn2Real-C - Synthetic-to-Real Translation benchmarking,2017-11,ADR,74.8,93.73,17.4,0.7768,79.8,0.75,Accuracy
147,1,Synthetic-to-Real Translation,Syn2Real-C - Synthetic-to-Real Translation benchmarking,2019-11,DADA,79.8,100.0,5.0,0.2232,79.8,0.8,Accuracy
148,1,Semi-Supervised Image Classification,"STL-10, 1000 Labels - Semi-Supervised Image Classification benchmarking",2015-06,SWWAE,74.3,79.19,74.3,100,93.82,0.74,Accuracy
149,1,Semi-Supervised Image Classification,"STL-10, 1000 Labels - Semi-Supervised Image Classification benchmarking",2016-11,CC-GAN²,77.8,82.92,3.5,0.1793,93.82,0.78,Accuracy
150,1,Semi-Supervised Image Classification,"STL-10, 1000 Labels - Semi-Supervised Image Classification benchmarking",2019-05,MixMatch,89.82,95.74,12.02,0.6158,93.82,0.9,Accuracy
151,1,Semi-Supervised Image Classification,"STL-10, 1000 Labels - Semi-Supervised Image Classification benchmarking",2019-11,ReMixMatch,93.82,100.0,4.0,0.2049,93.82,0.94,Accuracy
152,1,Fine-Grained Image Classification,CompCars - Fine-Grained Image Classification benchmarking,2015-06,GoogLeNet,91.2,95.6,91.2,100,95.4,0.91,Accuracy
153,1,Fine-Grained Image Classification,CompCars - Fine-Grained Image Classification benchmarking,2019-01,A3M,95.4,100.0,4.2,1.0,95.4,0.95,Accuracy
154,1,Semi-Supervised Image Classification,"CIFAR-10, 4000 Labels - Semi-Supervised Image Classification benchmarking",2015-07,Γ-model,79.6,83.79,79.6,100,95.0,0.8,Accuracy
155,1,Semi-Supervised Image Classification,"CIFAR-10, 4000 Labels - Semi-Supervised Image Classification benchmarking",2016-06,GAN,84.41,88.85,4.81,0.3123,95.0,0.84,Accuracy
156,1,Semi-Supervised Image Classification,"CIFAR-10, 4000 Labels - Semi-Supervised Image Classification benchmarking",2016-10,Pi Model,87.84,92.46,3.43,0.2227,95.0,0.88,Accuracy
157,1,Semi-Supervised Image Classification,"CIFAR-10, 4000 Labels - Semi-Supervised Image Classification benchmarking",2017-03,Mean Teacher,93.72,98.65,5.88,0.3818,95.0,0.94,Accuracy
158,1,Semi-Supervised Image Classification,"CIFAR-10, 4000 Labels - Semi-Supervised Image Classification benchmarking",2018-06,SWSA,95.0,100.0,1.28,0.0831,95.0,0.95,Accuracy
159,1,Scene Text Recognition,ICDAR 2003 - Scene Text Recognition benchmarking,2015-07,CRNN,89.4,100.0,89.4,100,89.4,0.89,Accuracy
160,1,Scene Text Recognition,ICDAR2013 - Scene Text Recognition benchmarking,2015-07,CRNN,86.7,100.0,86.7,100,86.7,0.87,Accuracy
161,1,Scene Text Recognition,SVT - Scene Text Recognition benchmarking,2015-07,CRNN,80.8,100.0,80.8,100,80.8,0.81,Accuracy
162,1,Satellite Image Classification,SAT-6 - Satellite Image Classification benchmarking,2015-09,DeepSat,93.92,94.07,93.92,100,99.84,0.94,Accuracy
163,1,Satellite Image Classification,SAT-6 - Satellite Image Classification benchmarking,2019-11,DeepSat V2,99.84,100.0,5.92,1.0,99.84,1.0,Accuracy
164,1,Satellite Image Classification,SAT-4 - Satellite Image Classification benchmarking,2015-09,DeepSat,97.95,98.05,97.95,100,99.9,0.98,Accuracy
165,1,Satellite Image Classification,SAT-4 - Satellite Image Classification benchmarking,2015-12,Contrastive loss,98.74,98.84,0.79,0.4051,99.9,0.99,Accuracy
166,1,Satellite Image Classification,SAT-4 - Satellite Image Classification benchmarking,2019-11,DeepSat V2,99.9,100.0,1.16,0.5949,99.9,1.0,Accuracy
167,1,Facial Expression Recognition,MMI - Facial Expression Recognition benchmarking,2015-09,DeXpression,98.63,100.0,98.63,100,98.63,0.99,Accuracy
168,1,Multimodal Activity Recognition,EV-Action - Multimodal Activity Recognition benchmarking,2015-11,WHDMM (Depth),40.2,50.19,40.2,100,80.1,0.4,Accuracy
169,1,Multimodal Activity Recognition,EV-Action - Multimodal Activity Recognition benchmarking,2016-08,TSN (RGB),73.6,91.89,33.4,0.8371,80.1,0.74,Accuracy
170,1,Multimodal Activity Recognition,EV-Action - Multimodal Activity Recognition benchmarking,2017-04,TCN (Skeleton Kinect),80.1,100.0,6.5,0.1629,80.1,0.8,Accuracy
171,1,Visual Question Answering,VQA v1 test-std - Visual Question Answering benchmarking,2015-11,SAN (VGG),58.9,91.18,58.9,100,64.6,0.59,Accuracy
172,1,Visual Question Answering,VQA v1 test-std - Visual Question Answering benchmarking,2016-03,DMN+,60.4,93.5,1.5,0.2632,64.6,0.6,Accuracy
173,1,Visual Question Answering,VQA v1 test-std - Visual Question Answering benchmarking,2016-05,HieCoAtt (ResNet),62.1,96.13,1.7,0.2982,64.6,0.62,Accuracy
174,1,Visual Question Answering,VQA v1 test-std - Visual Question Answering benchmarking,2016-06,RAU (ResNet),63.2,97.83,1.1,0.193,64.6,0.63,Accuracy
175,1,Visual Question Answering,VQA v1 test-std - Visual Question Answering benchmarking,2017-04,SAAA (ResNet),64.6,100.0,1.4,0.2456,64.6,0.65,Accuracy
176,1,Visual Question Answering,VQA v1 test-dev - Visual Question Answering benchmarking,2015-11,NMN+LSTM+FT,58.6,90.85,58.6,100,64.5,0.59,Accuracy
177,1,Visual Question Answering,VQA v1 test-dev - Visual Question Answering benchmarking,2016-03,DMN+,60.3,93.49,1.7,0.2881,64.5,0.6,Accuracy
178,1,Visual Question Answering,VQA v1 test-dev - Visual Question Answering benchmarking,2016-05,HieCoAtt (ResNet),61.8,95.81,1.5,0.2542,64.5,0.62,Accuracy
179,1,Visual Question Answering,VQA v1 test-dev - Visual Question Answering benchmarking,2016-06,MCB (ResNet),64.2,99.53,2.4,0.4068,64.5,0.64,Accuracy
180,1,Visual Question Answering,VQA v1 test-dev - Visual Question Answering benchmarking,2016-11,DAN (ResNet),64.3,99.69,0.1,0.0169,64.5,0.64,Accuracy
181,1,Visual Question Answering,VQA v1 test-dev - Visual Question Answering benchmarking,2017-04,SAAA (ResNet),64.5,100.0,0.2,0.0339,64.5,0.65,Accuracy
182,1,Age-Invariant Face Recognition,CACDVS - Age-Invariant Face Recognition benchmarking,2015-11,MFM-CNN,97.95,98.19,97.95,100,99.76,0.98,Accuracy
183,1,Age-Invariant Face Recognition,CACDVS - Age-Invariant Face Recognition benchmarking,2017-03,DeepVisage,99.13,99.37,1.18,0.6519,99.76,0.99,Accuracy
184,1,Age-Invariant Face Recognition,CACDVS - Age-Invariant Face Recognition benchmarking,2018-09,AIM + CAFR,99.76,100.0,0.63,0.3481,99.76,1.0,Accuracy
185,1,Face Verification,MegaFace - Face Verification benchmarking,2015-11,Light CNN-29,85.133,86.45,85.133,100,98.48,0.85,Accuracy
186,1,Face Verification,MegaFace - Face Verification benchmarking,2017-04,SphereFace (single model),85.561,86.88,0.428,0.0321,98.48,0.86,Accuracy
187,1,Face Verification,MegaFace - Face Verification benchmarking,2017-04,SphereFace (3-patch ensemble),89.142,90.52,3.581,0.2683,98.48,0.89,Accuracy
188,1,Face Verification,MegaFace - Face Verification benchmarking,2018-01,ArcFace + MS1MV2 + R100 + R,98.48,100.0,9.338,0.6996,98.48,0.99,Accuracy
189,1,Age-Invariant Face Recognition,CAFR - Age-Invariant Face Recognition benchmarking,2015-11,Light CNN,73.56,86.74,73.56,100,84.81,0.74,Accuracy
190,1,Age-Invariant Face Recognition,CAFR - Age-Invariant Face Recognition benchmarking,2018-09,AIM,84.81,100.0,11.25,1.0,84.81,0.85,Accuracy
191,1,Group Activity Recognition,Collective Activity - Group Activity Recognition benchmarking,2015-11,Deng et al.,81.2,89.23,81.2,100,91.0,0.81,Accuracy
192,1,Group Activity Recognition,Collective Activity - Group Activity Recognition benchmarking,2018-11,H-LSTCM,83.75,92.03,2.55,0.2602,91.0,0.84,Accuracy
193,1,Group Activity Recognition,Collective Activity - Group Activity Recognition benchmarking,2019-04,GT (Inception-v3),91.0,100.0,7.25,0.7398,91.0,0.91,Accuracy
194,1,Image Clustering,YouTube Faces DB - Image Clustering benchmarking,2015-11,DEC (KL based),0.371,60.72,0.371,100,0.611,0.0,Accuracy
195,1,Image Clustering,YouTube Faces DB - Image Clustering benchmarking,2017-04,DEPICT,0.611,100.0,0.24,1.0,0.611,0.01,Accuracy
196,1,Image Clustering,CMU-PIE - Image Clustering benchmarking,2015-11,DEC (KL based),0.801,88.8,0.801,100,0.902,0.01,Accuracy
197,1,Image Clustering,CMU-PIE - Image Clustering benchmarking,2017-04,DEPICT,0.85,94.24,0.049,0.4851,0.902,0.01,Accuracy
198,1,Image Clustering,CMU-PIE - Image Clustering benchmarking,2018-10,SR-K-means,0.902,100.0,0.052,0.5149,0.902,0.01,Accuracy
199,1,Aesthetics Quality Assessment,AVA - Aesthetics Quality Assessment benchmarking,2015-12,DMA-Net,75.4,90.84,75.4,100,83.0,0.75,Accuracy
200,1,Aesthetics Quality Assessment,AVA - Aesthetics Quality Assessment benchmarking,2016-04,MTRLCNN,79.1,95.3,3.7,0.4868,83.0,0.79,Accuracy
201,1,Aesthetics Quality Assessment,AVA - Aesthetics Quality Assessment benchmarking,2017-04,A-Lamp,82.5,99.4,3.4,0.4474,83.0,0.83,Accuracy
202,1,Aesthetics Quality Assessment,AVA - Aesthetics Quality Assessment benchmarking,2018-10,MP_adam,83.0,100.0,0.5,0.0658,83.0,0.83,Accuracy
203,1,Visual Object Tracking,TrackingNet - Visual Object Tracking benchmarking,2015-12,STAPLE_CA,53.59,73.11,53.59,100,73.3,0.54,Accuracy
204,1,Visual Object Tracking,TrackingNet - Visual Object Tracking benchmarking,2016-11,ECO,56.13,76.58,2.54,0.1289,73.3,0.56,Accuracy
205,1,Visual Object Tracking,TrackingNet - Visual Object Tracking benchmarking,2018-11,ATOM,70.34,95.96,14.21,0.721,73.3,0.7,Accuracy
206,1,Visual Object Tracking,TrackingNet - Visual Object Tracking benchmarking,2018-12,SiamRPN++,73.3,100.0,2.96,0.1502,73.3,0.73,Accuracy
207,1,Fine-Grained Image Classification,Stanford Cars - Fine-Grained Image Classification benchmarking,2015-12,ResNet-101,91.2,94.8,91.2,100,96.2,0.91,Accuracy
208,1,Fine-Grained Image Classification,Stanford Cars - Fine-Grained Image Classification benchmarking,2016-11,DFL-CNN,93.8,97.51,2.6,0.52,96.2,0.94,Accuracy
209,1,Fine-Grained Image Classification,Stanford Cars - Fine-Grained Image Classification benchmarking,2018-05,AutoAugment,94.8,98.54,1.0,0.2,96.2,0.95,Accuracy
210,1,Fine-Grained Image Classification,Stanford Cars - Fine-Grained Image Classification benchmarking,2018-11,DAT,96.2,100.0,1.4,0.28,96.2,0.96,Accuracy
211,1,Smile Recognition,DISFA - Smile Recognition benchmarking,2016-01,Deep CNN,99.45,100.0,99.45,100,99.45,0.99,Accuracy
212,1,Few-Shot Image Classification,SUN - 0-Shot - Few-Shot Image Classification benchmarking,2016-03,Synthesised Classifier,62.7,100.0,62.7,100,62.7,0.63,Accuracy
213,1,Few-Shot Image Classification,AWA - 0-Shot - Few-Shot Image Classification benchmarking,2016-03,Synthesised Classifier,72.9,100.0,72.9,100,72.9,0.73,Accuracy
214,1,Image Classification,Kuzushiji-MNIST - Image Classification benchmarking,2016-03,PreActResNet-18,97.82,98.8,97.82,100,99.01,0.98,Accuracy
215,1,Image Classification,Kuzushiji-MNIST - Image Classification benchmarking,2017-10,PreActResNet-18 + Input Mixup,98.41,99.39,0.59,0.4958,99.01,0.98,Accuracy
216,1,Image Classification,Kuzushiji-MNIST - Image Classification benchmarking,2019-01,VGG8B(2x) + LocalLearning + CO,99.01,100.0,0.6,0.5042,99.01,0.99,Accuracy
217,1,3D Object Classification,ModelNet10 - 3D Object Classification benchmarking,2016-04,ORION,93.8,100.0,93.8,100,93.8,0.94,Accuracy
218,1,Face Verification,Trillion Pairs Dataset - Face Verification benchmarking,2016-04,HM-Softmax,34.46,47.39,34.46,100,72.71,0.34,Accuracy
219,1,Face Verification,Trillion Pairs Dataset - Face Verification benchmarking,2017-04,A-Softmax,43.76,60.18,9.3,0.2431,72.71,0.44,Accuracy
220,1,Face Verification,Trillion Pairs Dataset - Face Verification benchmarking,2018-01,AM-Softmax,61.61,84.73,17.85,0.4667,72.71,0.62,Accuracy
221,1,Face Verification,Trillion Pairs Dataset - Face Verification benchmarking,2018-12,SV-AM-Softmax,72.71,100.0,11.1,0.2902,72.71,0.73,Accuracy
222,1,Face Identification,Trillion Pairs Dataset - Face Identification benchmarking,2016-04,HM-Softmax,36.75,49.96,36.75,100,73.56,0.37,Accuracy
223,1,Face Identification,Trillion Pairs Dataset - Face Identification benchmarking,2017-04,A-Softmax,43.89,59.67,7.14,0.194,73.56,0.44,Accuracy
224,1,Face Identification,Trillion Pairs Dataset - Face Identification benchmarking,2018-01,AM-Softmax,61.8,84.01,17.91,0.4866,73.56,0.62,Accuracy
225,1,Face Identification,Trillion Pairs Dataset - Face Identification benchmarking,2018-12,SV-AM-Softmax,73.56,100.0,11.76,0.3195,73.56,0.74,Accuracy
226,1,3D Object Recognition,ModelNet40 - 3D Object Recognition benchmarking,2016-04,MVCNN-MultiRes,93.8,100.0,93.8,100,93.8,0.94,Accuracy
227,1,Image Clustering,CUB Birds - Image Clustering benchmarking,2016-04,JULE,0.044,34.92,0.044,100,0.126,0.0,Accuracy
228,1,Image Clustering,CUB Birds - Image Clustering benchmarking,2017-04,DEPICT-Large,0.061,48.41,0.017,0.2073,0.126,0.0,Accuracy
229,1,Image Clustering,CUB Birds - Image Clustering benchmarking,2018-11,FineGAN,0.126,100.0,0.065,0.7927,0.126,0.0,Accuracy
230,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2016-04,JULE,0.043,54.43,0.043,100,0.079,0.0,Accuracy
231,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2017-04,DEPICT,0.052,65.82,0.009,0.25,0.079,0.0,Accuracy
232,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2017-04,DEPICT-Large,0.054,68.35,0.002,0.0556,0.079,0.0,Accuracy
233,1,Image Clustering,Stanford Dogs - Image Clustering benchmarking,2018-11,FineGAN,0.079,100.0,0.025,0.6944,0.079,0.0,Accuracy
234,1,Image Clustering,Stanford Cars - Image Clustering benchmarking,2016-04,JULE,0.046,58.97,0.046,100,0.078,0.0,Accuracy
235,1,Image Clustering,Stanford Cars - Image Clustering benchmarking,2017-04,DEPICT-Large,0.062,79.49,0.016,0.5,0.078,0.0,Accuracy
236,1,Image Clustering,Stanford Cars - Image Clustering benchmarking,2017-04,DEPICT,0.063,80.77,0.001,0.0312,0.078,0.0,Accuracy
237,1,Image Clustering,Stanford Cars - Image Clustering benchmarking,2018-11,FineGAN,0.078,100.0,0.015,0.4688,0.078,0.0,Accuracy
238,1,Few-Shot Image Classification,Flowers-102 - 0-Shot - Few-Shot Image Classification benchmarking,2016-05,Word CNN-RNN (DS-SJE Embedding),65.6,100.0,65.6,100,65.6,0.66,Accuracy
239,1,Domain Adaptation,VisDA2017 - Domain Adaptation benchmarking,2016-05,JAN,58.3,66.86,58.3,100,87.2,0.58,Accuracy
240,1,Domain Adaptation,VisDA2017 - Domain Adaptation benchmarking,2017-05,CDAN,73.7,84.52,15.4,0.5329,87.2,0.74,Accuracy
241,1,Domain Adaptation,VisDA2017 - Domain Adaptation benchmarking,2018-11,IAFN,76.1,87.27,2.4,0.083,87.2,0.76,Accuracy
