,top_level_class,top_level_class_label,task_label,year,level_4,result
318,https://identifiers.org/ito:ITO_00101,Vision process,Action Triplet Recognition,2021,3,1
319,https://identifiers.org/ito:ITO_00101,Vision process,Action Understanding,2021,0,1
320,https://identifiers.org/ito:ITO_00101,Vision process,Action Unit Detection,2018,0,1
321,https://identifiers.org/ito:ITO_00101,Vision process,Action Unit Detection,2019,3,1
322,https://identifiers.org/ito:ITO_00101,Vision process,Activeness Detection,2020,0,1
323,https://identifiers.org/ito:ITO_00101,Vision process,Activeness Detection,2021,3,1
324,https://identifiers.org/ito:ITO_00101,Vision process,Activity Prediction,2019,0,1
325,https://identifiers.org/ito:ITO_00101,Vision process,Activity Prediction,2020,3,1
326,https://identifiers.org/ito:ITO_00101,Vision process,Activity Recognition In Videos,2014,0,1
327,https://identifiers.org/ito:ITO_00101,Vision process,Activity Recognition In Videos,2015,1,1
328,https://identifiers.org/ito:ITO_00101,Vision process,Activity Recognition In Videos,2016,1,1
329,https://identifiers.org/ito:ITO_00101,Vision process,Activity Recognition In Videos,2017,3,1
330,https://identifiers.org/ito:ITO_00101,Vision process,Aesthetics Quality Assessment,2015,0,1
331,https://identifiers.org/ito:ITO_00101,Vision process,Aesthetics Quality Assessment,2016,1,1
332,https://identifiers.org/ito:ITO_00101,Vision process,Aesthetics Quality Assessment,2017,1,1
333,https://identifiers.org/ito:ITO_00101,Vision process,Aesthetics Quality Assessment,2018,1,1
334,https://identifiers.org/ito:ITO_00101,Vision process,Aesthetics Quality Assessment,2019,2,1
335,https://identifiers.org/ito:ITO_00101,Vision process,Aesthetics Quality Assessment,2020,3,1
336,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2015,0,2
337,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2017,1,1
338,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2018,1,1
339,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2018,2,1
340,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2019,1,1
341,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2019,2,1
342,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2020,2,1
343,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2020,3,1
344,https://identifiers.org/ito:ITO_00101,Vision process,Age And Gender Classification,2021,3,1
345,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2016,0,2
346,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2017,2,1
347,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2018,0,2
348,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2019,0,3
349,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2019,1,1
350,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2019,2,1
351,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2019,3,1
352,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2020,1,3
353,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2020,3,3
354,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2020,0,1
355,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2021,3,4
356,https://identifiers.org/ito:ITO_00101,Vision process,Age Estimation,2021,0,2
357,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2013,0,1
358,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2015,0,1
359,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2015,1,1
360,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2016,1,1
361,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2017,1,1
362,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2018,0,2
363,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2018,1,2
364,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2019,3,2
365,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2019,2,1
366,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2021,1,1
367,https://identifiers.org/ito:ITO_00101,Vision process,Age-Invariant Face Recognition,2021,2,1
368,https://identifiers.org/ito:ITO_00101,Vision process,Animal Pose Estimation,2019,0,1
369,https://identifiers.org/ito:ITO_00101,Vision process,Animal Pose Estimation,2020,3,1
370,https://identifiers.org/ito:ITO_00101,Vision process,Anomaly Detection In Surveillance Videos,2018,0,3
371,https://identifiers.org/ito:ITO_00101,Vision process,Anomaly Detection In Surveillance Videos,2019,0,1
372,https://identifiers.org/ito:ITO_00101,Vision process,Anomaly Detection In Surveillance Videos,2020,1,4
373,https://identifiers.org/ito:ITO_00101,Vision process,Anomaly Detection In Surveillance Videos,2020,0,1
374,https://identifiers.org/ito:ITO_00101,Vision process,Anomaly Detection In Surveillance Videos,2021,1,3
375,https://identifiers.org/ito:ITO_00101,Vision process,Anomaly Detection In Surveillance Videos,2021,3,2
376,https://identifiers.org/ito:ITO_00101,Vision process,Artistic style classification,2017,0,1
377,https://identifiers.org/ito:ITO_00101,Vision process,Artistic style classification,2018,3,1
378,https://identifiers.org/ito:ITO_00101,Vision process,Audio Super-Resolution,2017,0,3
379,https://identifiers.org/ito:ITO_00101,Vision process,Audio Super-Resolution,2019,1,3
380,https://identifiers.org/ito:ITO_00101,Vision process,Audio Super-Resolution,2020,3,3
381,https://identifiers.org/ito:ITO_00101,Vision process,Audio Super-Resolution,2020,0,1
382,https://identifiers.org/ito:ITO_00101,Vision process,Audio Super-Resolution,2021,3,1
383,https://identifiers.org/ito:ITO_00101,Vision process,Audio-Visual Active Speaker Detection,2019,0,1
384,https://identifiers.org/ito:ITO_00101,Vision process,Audio-Visual Active Speaker Detection,2020,2,1
385,https://identifiers.org/ito:ITO_00101,Vision process,Audio-Visual Active Speaker Detection,2021,1,1
386,https://identifiers.org/ito:ITO_00101,Vision process,Autonomous Driving,2019,0,2
387,https://identifiers.org/ito:ITO_00101,Vision process,Autonomous Driving,2021,0,4
388,https://identifiers.org/ito:ITO_00101,Vision process,Autonomous Driving,2021,1,2
389,https://identifiers.org/ito:ITO_00101,Vision process,Autonomous Flight (Dense Forest),2019,0,1
390,https://identifiers.org/ito:ITO_00101,Vision process,Autonomous Flight (Dense Forest),2020,3,1
391,https://identifiers.org/ito:ITO_00101,Vision process,Autonomous Vehicle task,2020,0,1
392,https://identifiers.org/ito:ITO_00101,Vision process,Autonomous Vehicle task,2021,3,1
393,https://identifiers.org/ito:ITO_00101,Vision process,BIRL: Benchmark on Image Registration methods with Landmark validations,2006,0,2
394,https://identifiers.org/ito:ITO_00101,Vision process,BIRL: Benchmark on Image Registration methods with Landmark validations,2008,1,1
395,https://identifiers.org/ito:ITO_00101,Vision process,BIRL: Benchmark on Image Registration methods with Landmark validations,2008,2,1
396,https://identifiers.org/ito:ITO_00101,Vision process,BIRL: Benchmark on Image Registration methods with Landmark validations,2011,2,2
397,https://identifiers.org/ito:ITO_00101,Vision process,BIRL: Benchmark on Image Registration methods with Landmark validations,2012,3,2
398,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2015,0,1
399,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2016,0,2
400,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2016,1,1
401,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2017,0,11
402,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2017,1,3
403,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2018,3,9
404,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2018,1,3
405,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2018,2,2
406,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2019,1,5
407,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2019,0,4
408,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2020,3,6
409,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2020,2,3
410,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2021,1,2
411,https://identifiers.org/ito:ITO_00101,Vision process,Birds Eye View Object Detection,2021,2,1
412,https://identifiers.org/ito:ITO_00101,Vision process,Blind Face Restoration,2021,0,3
413,https://identifiers.org/ito:ITO_00101,Vision process,Blink estimation,2019,0,3
414,https://identifiers.org/ito:ITO_00101,Vision process,Blink estimation,2020,3,3
415,https://identifiers.org/ito:ITO_00101,Vision process,Boundary Detection,2021,0,3
416,https://identifiers.org/ito:ITO_00101,Vision process,Brain Image Segmentation,2017,0,5
417,https://identifiers.org/ito:ITO_00101,Vision process,Brain Image Segmentation,2018,3,5
418,https://identifiers.org/ito:ITO_00101,Vision process,Brain Image Segmentation,2019,0,2
419,https://identifiers.org/ito:ITO_00101,Vision process,Brain Image Segmentation,2020,0,1
420,https://identifiers.org/ito:ITO_00101,Vision process,Brain Image Segmentation,2020,1,1
421,https://identifiers.org/ito:ITO_00101,Vision process,Brain Image Segmentation,2020,3,1
422,https://identifiers.org/ito:ITO_00101,Vision process,Brain Image Segmentation,2021,3,2
423,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2015,0,2
424,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2016,0,1
425,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2017,0,2
426,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2017,2,2
427,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2018,3,2
428,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2018,0,1
429,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2018,2,1
430,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2019,0,3
431,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2019,1,3
432,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2019,2,1
433,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2020,3,6
434,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2020,0,1
435,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2020,1,1
436,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2021,0,4
437,https://identifiers.org/ito:ITO_00101,Vision process,Brain Tumor Segmentation,2021,3,2
438,https://identifiers.org/ito:ITO_00101,Vision process,Breast Tissue Identification,2021,0,1
439,https://identifiers.org/ito:ITO_00101,Vision process,Breast Tumour Classification,2015,0,1
440,https://identifiers.org/ito:ITO_00101,Vision process,Breast Tumour Classification,2016,1,1
441,https://identifiers.org/ito:ITO_00101,Vision process,Breast Tumour Classification,2017,1,1
442,https://identifiers.org/ito:ITO_00101,Vision process,Breast Tumour Classification,2018,2,1
443,https://identifiers.org/ito:ITO_00101,Vision process,Breast Tumour Classification,2020,1,1
444,https://identifiers.org/ito:ITO_00101,Vision process,Breast Tumour Classification,2021,3,1
445,https://identifiers.org/ito:ITO_00101,Vision process,Building change detection for remote sensing images,2020,0,1
446,https://identifiers.org/ito:ITO_00101,Vision process,Building change detection for remote sensing images,2021,3,1
447,https://identifiers.org/ito:ITO_00101,Vision process,Camera Localization,2019,0,3
448,https://identifiers.org/ito:ITO_00101,Vision process,Camera Localization,2020,3,3
449,https://identifiers.org/ito:ITO_00101,Vision process,Camera shot boundary detection,2019,0,1
450,https://identifiers.org/ito:ITO_00101,Vision process,Camera shot boundary detection,2020,0,1
451,https://identifiers.org/ito:ITO_00101,Vision process,Camera shot boundary detection,2020,3,1
452,https://identifiers.org/ito:ITO_00101,Vision process,Camera shot boundary detection,2021,3,1
453,https://identifiers.org/ito:ITO_00101,Vision process,Camera shot segmentation,2020,0,1
454,https://identifiers.org/ito:ITO_00101,Vision process,Camera shot segmentation,2021,3,1
455,https://identifiers.org/ito:ITO_00101,Vision process,Camouflaged Object Segmentation,2019,0,8
456,https://identifiers.org/ito:ITO_00101,Vision process,Camouflaged Object Segmentation,2020,1,8
457,https://identifiers.org/ito:ITO_00101,Vision process,Camouflaged Object Segmentation,2020,0,1
458,https://identifiers.org/ito:ITO_00101,Vision process,Camouflaged Object Segmentation,2021,1,8
459,https://identifiers.org/ito:ITO_00101,Vision process,Camouflaged Object Segmentation,2021,2,1
460,https://identifiers.org/ito:ITO_00101,Vision process,Causal Emotion Entailment,2020,0,3
461,https://identifiers.org/ito:ITO_00101,Vision process,Causal Emotion Entailment,2021,3,3
462,https://identifiers.org/ito:ITO_00101,Vision process,Cell Segmentation,2015,0,2
463,https://identifiers.org/ito:ITO_00101,Vision process,Cell Segmentation,2016,3,2
464,https://identifiers.org/ito:ITO_00101,Vision process,Change detection for remote sensing images,2019,0,1
465,https://identifiers.org/ito:ITO_00101,Vision process,Change detection for remote sensing images,2020,1,1
466,https://identifiers.org/ito:ITO_00101,Vision process,Change detection for remote sensing images,2021,1,1
467,https://identifiers.org/ito:ITO_00101,Vision process,Classification Consistency,2019,0,1
468,https://identifiers.org/ito:ITO_00101,Vision process,Classification Consistency,2020,3,1
469,https://identifiers.org/ito:ITO_00101,Vision process,Classification Of Hyperspectral Images,2018,0,1
470,https://identifiers.org/ito:ITO_00101,Vision process,Classification Of Hyperspectral Images,2019,3,1
471,https://identifiers.org/ito:ITO_00101,Vision process,Cloud Removal,2020,0,5
472,https://identifiers.org/ito:ITO_00101,Vision process,Cloud Removal,2021,3,5
473,https://identifiers.org/ito:ITO_00101,Vision process,Co-Salient Object Detection,2019,0,12
474,https://identifiers.org/ito:ITO_00101,Vision process,Co-Salient Object Detection,2020,1,12
475,https://identifiers.org/ito:ITO_00101,Vision process,Co-Salient Object Detection,2020,0,4
476,https://identifiers.org/ito:ITO_00101,Vision process,Co-Salient Object Detection,2021,3,16
477,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2015,0,2
478,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2016,0,4
479,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2017,0,15
480,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2017,1,3
481,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2017,2,1
482,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2018,0,13
483,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2018,3,12
484,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2018,1,3
485,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2019,0,16
486,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2019,3,11
487,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2019,2,7
488,https://identifiers.org/ito:ITO_00101,Vision process,Color Image Denoising,2019,1,4
