,ds_count,task,ds,date,model_label,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
0,1,Dependency Parsing,Penn Treebank,2015-06,Weiss et al.,93.99,97.29,93.99,0.97,96.61,0.97,UAS
1,1,Dependency Parsing,Penn Treebank,2016-03,Andor et al.,94.61,97.93,0.6,0.01,96.61,0.98,UAS
2,1,Dependency Parsing,Penn Treebank,2016-11,Deep Biaffine,95.44,98.79,0.8,0.01,96.61,0.99,UAS
3,1,Dependency Parsing,Penn Treebank,2018-05,Stack-Pointer Network,95.87,99.23,0.4,0.0,96.61,0.99,UAS
4,1,Dependency Parsing,Penn Treebank,2018-09,CVT + Multi-Task,96.61,100.0,0.7,0.01,96.61,1.0,UAS
5,1,Dependency Grammar Induction,WSJ10,2019-07,D-NDMV,75.6,100.0,75.6,1.0,75.6,0.78,UAS
6,1,Dependency Parsing,Sequoia Treebank,2019-11,CamemBERT,95.56,100.0,95.56,1.0,95.56,0.99,UAS
7,1,Dependency Parsing,Spoken Corpus,2019-11,CamemBERT,86.05,100.0,86.05,1.0,86.05,0.89,UAS
8,1,Dependency Parsing,French GSD,2019-11,CamemBERT,94.82,100.0,94.82,1.0,94.82,0.98,UAS
9,1,Dependency Parsing,ParTUT,2019-11,CamemBERT,95.21,100.0,95.21,1.0,95.21,0.99,UAS
0,1,Dependency Parsing,Penn Treebank,2015-06,Weiss et al.,97.44,99.46,97.44,0.99,97.97,0.99,POS
1,1,Dependency Parsing,Penn Treebank,2018-07,jPTDP,97.97,100.0,0.5,0.01,97.97,1.0,POS
0,1,Natural Language Inference,SNLI,2015-08,+ Unigram and bigram features,99.7,100.0,99.7,1.0,99.7,1.0,%\\ Train\\ Accuracy
0,1,Natural Language Inference,SNLI,2015-08,100D LSTM encoders,220000.0,0.06,220000,0.0,339000000,0.0,Parameters
1,1,Natural Language Inference,SNLI,2015-09,100D LSTMs w/ word-by-word attention,250000.0,0.07,30000,0.0,339000000,0.0,Parameters
2,1,Natural Language Inference,SNLI,2015-11,1024D GRU encoders w/ unsupervised 'skip-thoughts' pre-training,15000000.0,4.42,14750000,0.04,339000000,0.04,Parameters
3,1,Natural Language Inference,SNLI,2017-05,4096D BiLSTM with max-pooling,40000000.0,11.8,25000000,0.07,339000000,0.12,Parameters
4,1,Natural Language Inference,SNLI,2017-11,KIM Ensemble,43000000.0,12.68,3000000,0.01,339000000,0.13,Parameters
5,1,Natural Language Inference,SNLI,2018-02,450D DR-BiLSTM Ensemble,45000000.0,13.27,2000000,0.01,339000000,0.13,Parameters
6,1,Natural Language Inference,SNLI,2018-05,Densely-Connected Recurrent and Co-Attentive Network Ensemble,53300000.0,15.72,8300000,0.02,339000000,0.16,Parameters
7,1,Natural Language Inference,SNLI,2018-06,Fine-Tuned LM-Pretrained Transformer,85000000.0,25.07,31700000,0.09,339000000,0.25,Parameters
8,1,Natural Language Inference,SNLI,2018-09,SJRC (BERT-Large +SRL),308000000.0,90.86,223000000,0.66,339000000,0.91,Parameters
9,1,Natural Language Inference,SNLI,2019-01,MT-DNN,330000000.0,97.35,22000000,0.06,339000000,0.97,Parameters
10,1,Natural Language Inference,SNLI,2019-09,SemBERT,339000000.0,100.0,9000000,0.03,339000000,1.0,Parameters
0,1,Sentence Compression,Google Dataset,2015-09,LSTM,0.38,88.37,0.38,0.88,0.43,0.88,CR
1,1,Sentence Compression,Google Dataset,2017-07,BiLSTM,0.43,100.0,0.0,0.0,0.43,1.0,CR
0,1,Text Summarization,DUC 2004 Task 1,2015-09,Abs+,8.49,72.07,8.49,0.72,11.78,0.39,ROUGE\\-2
1,1,Text Summarization,DUC 2004 Task 1,2016-02,words-lvt5k-1sent,9.42,79.97,0.9,0.08,11.78,0.44,ROUGE\\-2
2,1,Text Summarization,DUC 2004 Task 1,2017-04,EndDec+WFE,10.54,89.47,1.1,0.09,11.78,0.49,ROUGE\\-2
3,1,Text Summarization,DUC 2004 Task 1,2017-09,DRGD,10.75,91.26,0.2,0.02,11.78,0.5,ROUGE\\-2
4,1,Text Summarization,DUC 2004 Task 1,2019-04,Transformer+LRPE+PE+Re-ranking+Ensemble,11.78,100.0,1.0,0.08,11.78,0.55,ROUGE\\-2
5,1,Text Summarization,GigaWord,2016-02,words-lvt5k-1sent,17.7,86.68,17.7,0.87,20.42,0.82,ROUGE\\-2
6,1,Text Summarization,GigaWord,2018-07,CGU,18.0,88.15,0.3,0.01,20.42,0.84,ROUGE\\-2
7,1,Text Summarization,GigaWord,2018-07,Re^3 Sum,19.03,93.19,1.0,0.05,20.42,0.88,ROUGE\\-2
8,1,Text Summarization,GigaWord,2019-05,MASS,19.71,96.52,0.7,0.03,20.42,0.91,ROUGE\\-2
9,1,Text Summarization,GigaWord,2019-05,UniLM,20.05,98.19,0.3,0.01,20.42,0.93,ROUGE\\-2
10,1,Text Summarization,GigaWord,2020-01,ProphetNet,20.42,100.0,0.4,0.02,20.42,0.95,ROUGE\\-2
11,1,Abstractive Text Summarization,CNN / Daily Mail,2017-04,Pointer-Generator + Coverage,17.28,80.48,17.28,0.8,21.47,0.8,ROUGE\\-2
12,1,Abstractive Text Summarization,CNN / Daily Mail,2019-05,UniLM,20.43,95.16,3.1,0.14,21.47,0.95,ROUGE\\-2
13,1,Abstractive Text Summarization,CNN / Daily Mail,2019-12,PEGASUS,21.47,100.0,1.0,0.05,21.47,1.0,ROUGE\\-2
14,1,Document Summarization,CNN / Daily Mail,2017-05,"ML + Intra-Attention (Paulus et al., 2017)",14.81,68.72,14.81,0.69,21.55,0.69,ROUGE\\-2
15,1,Document Summarization,CNN / Daily Mail,2017-05,"ML + RL (Paulus et al., 2017)",15.82,73.41,1.0,0.05,21.55,0.73,ROUGE\\-2
16,1,Document Summarization,CNN / Daily Mail,2018-08,Bottom-Up Sum,18.68,86.68,2.9,0.13,21.55,0.87,ROUGE\\-2
17,1,Document Summarization,CNN / Daily Mail,2019-03,BERTSUM+Transformer,20.24,93.92,1.6,0.07,21.55,0.94,ROUGE\\-2
18,1,Document Summarization,CNN / Daily Mail,2019-05,UniLM (Abstractive Summarization),20.43,94.8,0.2,0.01,21.55,0.95,ROUGE\\-2
19,1,Document Summarization,CNN / Daily Mail,2019-10,T5-11B,21.55,100.0,1.1,0.05,21.55,1.0,ROUGE\\-2
20,1,Extractive Document Summarization,CNN / Daily Mail,2018-09,ITS,12.6,61.95,12.6,0.62,20.34,0.58,ROUGE\\-2
21,1,Extractive Document Summarization,CNN / Daily Mail,2019-03,BERTSUM,20.24,99.51,7.6,0.37,20.34,0.94,ROUGE\\-2
22,1,Extractive Document Summarization,CNN / Daily Mail,2019-08,BertSumExt,20.34,100.0,0.1,0.0,20.34,0.94,ROUGE\\-2
23,1,Sentence Summarization,GigaWord,2019-07,Contextual Match,10.05,100.0,10.05,1.0,10.05,0.47,ROUGE\\-2
24,1,Unsupervised Sentence Summarization,GigaWord,2019-07,Contextual Match,10.05,100.0,10.05,1.0,10.05,0.47,ROUGE\\-2
0,1,Text Summarization,DUC 2004 Task 1,2015-09,Abs+,23.81,83.49,23.81,0.83,28.52,0.34,ROUGE\\-L
1,1,Text Summarization,DUC 2004 Task 1,2016-02,words-lvt5k-1sent,25.24,88.5,1.4,0.05,28.52,0.36,ROUGE\\-L
2,1,Text Summarization,DUC 2004 Task 1,2017-04,EndDec+WFE,27.8,97.48,2.6,0.09,28.52,0.39,ROUGE\\-L
3,1,Text Summarization,DUC 2004 Task 1,2019-04,Transformer+LRPE+PE+Re-ranking+Ensemble,28.52,100.0,0.7,0.02,28.52,0.4,ROUGE\\-L
4,1,Text Summarization,GigaWord,2016-02,words-lvt5k-1sent,33.71,91.88,33.71,0.92,36.69,0.48,ROUGE\\-L
5,1,Text Summarization,GigaWord,2017-04,EndDec+WFE,33.88,92.34,0.2,0.01,36.69,0.48,ROUGE\\-L
6,1,Text Summarization,GigaWord,2017-11,FTSum_g,34.24,93.32,0.4,0.01,36.69,0.48,ROUGE\\-L
7,1,Text Summarization,GigaWord,2018-06,Seq2seq + E2T_cnn,34.93,95.2,0.7,0.02,36.69,0.49,ROUGE\\-L
8,1,Text Summarization,GigaWord,2019-05,MASS,35.96,98.01,1.0,0.03,36.69,0.51,ROUGE\\-L
9,1,Text Summarization,GigaWord,2019-05,UniLM,36.0,98.12,0.0,0.0,36.69,0.51,ROUGE\\-L
10,1,Text Summarization,GigaWord,2019-12,PEGASUS,36.24,98.77,0.2,0.01,36.69,0.51,ROUGE\\-L
11,1,Text Summarization,GigaWord,2020-01,ProphetNet,36.69,100.0,0.4,0.01,36.69,0.52,ROUGE\\-L
12,1,Document Summarization,CNN / Daily Mail,2017-05,"ML + Intra-Attention (Paulus et al., 2017)",35.49,87.22,35.49,0.87,40.69,0.5,ROUGE\\-L
13,1,Document Summarization,CNN / Daily Mail,2017-05,"ML + RL (Paulus et al., 2017)",36.9,90.69,1.4,0.03,40.69,0.52,ROUGE\\-L
14,1,Document Summarization,CNN / Daily Mail,2018-08,Bottom-Up Sum,38.34,94.22,1.4,0.03,40.69,0.54,ROUGE\\-L
15,1,Document Summarization,CNN / Daily Mail,2019-03,BERTSUM+Transformer,39.63,97.39,1.3,0.03,40.69,0.56,ROUGE\\-L
16,1,Document Summarization,CNN / Daily Mail,2019-05,UniLM (Abstractive Summarization),40.34,99.14,0.7,0.02,40.69,0.57,ROUGE\\-L
17,1,Document Summarization,CNN / Daily Mail,2019-10,T5-11B,40.69,100.0,0.3,0.01,40.69,0.57,ROUGE\\-L
18,1,Data-to-Text Generation,E2E NLG Challenge,2017-12,Gong,66.45,93.82,66.45,0.94,70.83,0.94,ROUGE\\-L
19,1,Data-to-Text Generation,E2E NLG Challenge,2018-03,Zhang,70.83,100.0,4.4,0.06,70.83,1.0,ROUGE\\-L
20,1,Paper generation,ACL Title and Abstract Dataset,2018-05,Writing-editing Network,20.3,100.0,20.3,1.0,20.3,0.29,ROUGE\\-L
21,1,Extractive Document Summarization,CNN / Daily Mail,2019-03,BERTSUM,39.63,99.32,39.63,0.99,39.9,0.56,ROUGE\\-L
22,1,Extractive Document Summarization,CNN / Daily Mail,2019-08,BertSumExt,39.9,100.0,0.3,0.01,39.9,0.56,ROUGE\\-L
23,1,Abstractive Text Summarization,CNN / Daily Mail,2019-05,UniLM,40.34,97.46,40.34,0.97,41.39,0.57,ROUGE\\-L
24,1,Abstractive Text Summarization,CNN / Daily Mail,2019-12,PEGASUS,41.11,99.32,0.8,0.02,41.39,0.58,ROUGE\\-L
25,1,Abstractive Text Summarization,CNN / Daily Mail,2020-01,ProphetNet,41.39,100.0,0.3,0.01,41.39,0.58,ROUGE\\-L
26,1,Sentence Summarization,GigaWord,2019-07,Contextual Match,24.41,100.0,24.41,1.0,24.41,0.34,ROUGE\\-L
27,1,Unsupervised Sentence Summarization,GigaWord,2019-07,Contextual Match,24.41,100.0,24.41,1.0,24.41,0.34,ROUGE\\-L
0,1,Text Summarization,DUC 2004 Task 1,2015-09,Abs+,28.18,85.78,28.18,0.86,32.85,0.53,ROUGE\\-1
1,1,Text Summarization,DUC 2004 Task 1,2016-02,words-lvt5k-1sent,28.61,87.09,0.4,0.01,32.85,0.54,ROUGE\\-1
2,1,Text Summarization,DUC 2004 Task 1,2016-06,RAS-Elman,28.97,88.19,0.4,0.01,32.85,0.55,ROUGE\\-1
3,1,Text Summarization,DUC 2004 Task 1,2017-04,EndDec+WFE,32.28,98.26,3.3,0.1,32.85,0.61,ROUGE\\-1
4,1,Text Summarization,DUC 2004 Task 1,2019-04,Transformer+LRPE+PE+Re-ranking+Ensemble,32.85,100.0,0.6,0.02,32.85,0.62,ROUGE\\-1
5,1,Text Summarization,GigaWord,2016-02,words-lvt5k-1sent,36.4,92.13,36.4,0.92,39.51,0.69,ROUGE\\-1
6,1,Text Summarization,GigaWord,2017-11,FTSum_g,37.27,94.33,0.9,0.02,39.51,0.7,ROUGE\\-1
7,1,Text Summarization,GigaWord,2019-05,MASS,38.73,98.03,1.5,0.04,39.51,0.73,ROUGE\\-1
8,1,Text Summarization,GigaWord,2019-05,UniLM,38.9,98.46,0.2,0.01,39.51,0.73,ROUGE\\-1
9,1,Text Summarization,GigaWord,2019-12,PEGASUS,39.12,99.01,0.2,0.01,39.51,0.74,ROUGE\\-1
10,1,Text Summarization,GigaWord,2020-01,ProphetNet,39.51,100.0,0.4,0.01,39.51,0.74,ROUGE\\-1
11,1,Abstractive Text Summarization,CNN / Daily Mail,2017-04,Pointer-Generator + Coverage,39.53,89.43,39.53,0.89,44.2,0.74,ROUGE\\-1
12,1,Abstractive Text Summarization,CNN / Daily Mail,2019-05,UniLM,43.08,97.47,3.5,0.08,44.2,0.81,ROUGE\\-1
13,1,Abstractive Text Summarization,CNN / Daily Mail,2019-12,PEGASUS,44.17,99.93,1.1,0.02,44.2,0.83,ROUGE\\-1
14,1,Abstractive Text Summarization,CNN / Daily Mail,2020-01,ProphetNet,44.2,100.0,0.0,0.0,44.2,0.83,ROUGE\\-1
15,1,Query-Based Extractive Summarization,Debatepedia,2017-04,SD2,41.26,77.72,41.26,0.78,53.09,0.78,ROUGE\\-1
16,1,Query-Based Extractive Summarization,Debatepedia,2018-01,RSA Word Count,53.09,100.0,11.8,0.22,53.09,1.0,ROUGE\\-1
17,1,Document Summarization,CNN / Daily Mail,2017-05,"ML + Intra-Attention (Paulus et al., 2017)",38.3,87.34,38.3,0.87,43.85,0.72,ROUGE\\-1
18,1,Document Summarization,CNN / Daily Mail,2017-05,"ML + RL (Paulus et al., 2017)",39.87,90.92,1.6,0.04,43.85,0.75,ROUGE\\-1
19,1,Document Summarization,CNN / Daily Mail,2018-08,Bottom-Up Sum,41.22,94.0,1.4,0.03,43.85,0.78,ROUGE\\-1
20,1,Document Summarization,CNN / Daily Mail,2019-03,BERTSUM+Transformer,43.25,98.63,2.0,0.05,43.85,0.81,ROUGE\\-1
21,1,Document Summarization,CNN / Daily Mail,2019-08,BertSumExt,43.85,100.0,0.6,0.01,43.85,0.83,ROUGE\\-1
22,1,Extractive Document Summarization,CNN / Daily Mail,2018-09,ITS,30.8,70.24,30.8,0.7,43.85,0.58,ROUGE\\-1
23,1,Extractive Document Summarization,CNN / Daily Mail,2019-03,BERTSUM,43.25,98.63,12.4,0.28,43.85,0.81,ROUGE\\-1
24,1,Extractive Document Summarization,CNN / Daily Mail,2019-08,BertSumExt,43.85,100.0,0.6,0.01,43.85,0.83,ROUGE\\-1
25,1,Reader-Aware Summarization,RASG,2018-12,RASG,30.33,100.0,30.33,1.0,30.33,0.57,ROUGE\\-1
26,1,Sentence Summarization,GigaWord,2019-07,Contextual Match,26.48,100.0,26.48,1.0,26.48,0.5,ROUGE\\-1
27,1,Unsupervised Sentence Summarization,GigaWord,2019-07,Contextual Match,26.48,100.0,26.48,1.0,26.48,0.5,ROUGE\\-1
28,1,Timeline Summarization,MTS,2019-08,MTS,39.78,100.0,39.78,1.0,39.78,0.75,ROUGE\\-1
0,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2015-12,TD-LSTM,71.88,83.35,71.88,0.83,86.24,0.83,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
1,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2016-05,MemNet,76.58,88.8,4.7,0.05,86.24,0.89,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
2,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2017-09,RAM,77.36,89.7,0.8,0.01,86.24,0.9,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
3,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-02,LCR-Rot,78.29,90.78,0.9,0.01,86.24,0.91,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
4,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-04,SA-LSTM-P,78.35,90.85,0.1,0.0,86.24,0.91,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
5,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-05,TNet-LF,78.4,90.91,0.1,0.0,86.24,0.91,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
6,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-10,HAPN,79.75,92.47,1.3,0.02,86.24,0.92,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
7,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-02,AEN-BERT,81.53,94.54,1.8,0.02,86.24,0.95,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
8,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-02,BERT-SPC,81.73,94.77,0.2,0.0,86.24,0.95,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
9,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-06,SDGCN-BERT,82.46,95.62,0.7,0.01,86.24,0.96,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
10,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-08,BERT-ADA,84.06,97.47,1.6,0.02,86.24,0.97,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
11,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-12,LCF-ATEPC,86.24,100.0,2.2,0.03,86.24,1.0,Mean\\ Acc\\ \\(Restaurant\\ \\+\\ Laptop\\)
0,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2015-12,TD-LSTM,75.63,83.87,75.63,0.84,90.18,0.84,Restaurant\\ \\(Acc\\)
1,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2016-05,MemNet,80.95,89.76,5.3,0.06,90.18,0.9,Restaurant\\ \\(Acc\\)
2,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-02,LCR-Rot,81.34,90.2,0.4,0.0,90.18,0.9,Restaurant\\ \\(Acc\\)
3,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-04,SA-LSTM-P,81.6,90.49,0.3,0.0,90.18,0.9,Restaurant\\ \\(Acc\\)
4,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-10,HAPN,82.23,91.18,0.6,0.01,90.18,0.91,Restaurant\\ \\(Acc\\)
5,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-02,BERT-SPC,84.46,93.66,2.2,0.02,90.18,0.94,Restaurant\\ \\(Acc\\)
6,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-04,BERT-PT,84.95,94.2,0.5,0.01,90.18,0.94,Restaurant\\ \\(Acc\\)
7,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-08,BERT-ADA,87.89,97.46,2.9,0.03,90.18,0.97,Restaurant\\ \\(Acc\\)
8,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-12,LCF-ATEPC,90.18,100.0,2.3,0.03,90.18,1.0,Restaurant\\ \\(Acc\\)
9,1,Aspect-Based Sentiment Analysis,SemEval-2016 Task 5 Subtask 1,2019-03,HAABSA,88.0,100.0,88,1.0,88,0.98,Restaurant\\ \\(Acc\\)
10,1,Aspect-Based Sentiment Analysis,SemEval 2015 Task 12,2019-03,HAABSA,80.6,98.65,80.6,0.99,81.7,0.89,Restaurant\\ \\(Acc\\)
11,1,Aspect-Based Sentiment Analysis,SemEval 2015 Task 12,2020-04,HAABSA++,81.7,100.0,1.1,0.01,81.7,0.91,Restaurant\\ \\(Acc\\)
0,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2015-12,TD-LSTM,68.13,82.79,68.13,0.83,82.29,0.83,Laptop\\ \\(Acc\\)
1,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2016-05,MemNet,72.21,87.75,4.1,0.05,82.29,0.88,Laptop\\ \\(Acc\\)
2,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2017-09,RAM,74.49,90.52,2.3,0.03,82.29,0.91,Laptop\\ \\(Acc\\)
3,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-02,LCR-Rot,75.24,91.43,0.8,0.01,82.29,0.91,Laptop\\ \\(Acc\\)
4,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-05,TNet-LF,76.01,92.37,0.8,0.01,82.29,0.92,Laptop\\ \\(Acc\\)
5,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2018-10,HAPN,77.27,93.9,1.3,0.02,82.29,0.94,Laptop\\ \\(Acc\\)
6,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-02,AEN-BERT,79.93,97.13,2.7,0.03,82.29,0.97,Laptop\\ \\(Acc\\)
7,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-06,SDGCN-BERT,81.35,98.86,1.4,0.02,82.29,0.99,Laptop\\ \\(Acc\\)
8,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Sub Task 2,2019-12,LCF-ATEPC,82.29,100.0,0.9,0.01,82.29,1.0,Laptop\\ \\(Acc\\)
0,1,Machine Translation,IWSLT2015 English-Vietnamese,2015-12,LSTM+Attention+Ensemble,26.4,79.35,26.4,0.79,33.27,0.38,BLEU
1,1,Machine Translation,IWSLT2015 English-Vietnamese,2018-06,DeconvDec,28.47,85.57,2.1,0.06,33.27,0.42,BLEU
2,1,Machine Translation,IWSLT2015 English-Vietnamese,2018-08,Self-Adaptive Control of Temperature,29.12,87.53,0.7,0.02,33.27,0.42,BLEU
3,1,Machine Translation,IWSLT2015 English-Vietnamese,2018-09,CVT,29.6,88.97,0.5,0.02,33.27,0.43,BLEU
4,1,Machine Translation,IWSLT2015 English-Vietnamese,2019-10,Transformer+BPE+FixNorm+ScaleNorm,32.8,98.59,3.2,0.1,33.27,0.48,BLEU
5,1,Machine Translation,IWSLT2015 English-Vietnamese,2019-10,Transformer+BPE-dropout,33.27,100.0,0.5,0.02,33.27,0.48,BLEU
6,1,Table-to-Text Generation,WikiBio,2016-03,Table NLM,34.7,77.3,34.7,0.77,44.89,0.51,BLEU
7,1,Table-to-Text Generation,WikiBio,2017-11,Field-gating Seq2seq + dual attention,44.89,100.0,10.2,0.23,44.89,0.65,BLEU
8,1,Data-to-Text Generation,RotoWire,2017-07,Encoder-decoder + conditional copy,14.19,81.09,14.19,0.81,17.5,0.21,BLEU
9,1,Data-to-Text Generation,RotoWire,2018-09,Neural Content Planning + conditional copy,16.5,94.29,2.3,0.13,17.5,0.24,BLEU
10,1,Data-to-Text Generation,RotoWire,2019-12,Hierarchical transformer encoder + conditional copy,17.5,100.0,1.0,0.06,17.5,0.26,BLEU
11,1,Machine Translation,WMT 2017 Latvian-English,2017-09,mLSTM with factored data,20.8,85.35,20.8,0.85,24.37,0.3,BLEU
12,1,Machine Translation,WMT 2017 Latvian-English,2018-10,Transformer trained on highly filtered data,24.37,100.0,3.6,0.15,24.37,0.36,BLEU
13,1,Data-to-Text Generation,E2E NLG Challenge,2017-12,Gong,64.22,93.62,64.22,0.94,68.6,0.94,BLEU
14,1,Data-to-Text Generation,E2E NLG Challenge,2018-03,Zhang,65.45,95.41,1.2,0.02,68.6,0.95,BLEU
15,1,Data-to-Text Generation,E2E NLG Challenge,2018-04,Sys1-Primary,65.61,95.64,0.2,0.0,68.6,0.96,BLEU
16,1,Data-to-Text Generation,E2E NLG Challenge,2018-05,Slug,66.19,96.49,0.6,0.01,68.6,0.96,BLEU
17,1,Data-to-Text Generation,E2E NLG Challenge,2019-04,S_1^R,68.6,100.0,2.4,0.03,68.6,1.0,BLEU
18,1,Unsupervised Machine Translation,WMT2014 French-English,2018-04,PBSMT + NMT,27.7,79.37,27.7,0.79,34.9,0.4,BLEU
19,1,Unsupervised Machine Translation,WMT2014 French-English,2019-01,SMT as posterior regularization,28.9,82.81,1.2,0.03,34.9,0.42,BLEU
20,1,Unsupervised Machine Translation,WMT2014 French-English,2019-01,MLM pretraining for encoder and decoder,33.3,95.42,4.4,0.13,34.9,0.49,BLEU
21,1,Unsupervised Machine Translation,WMT2014 French-English,2019-02,SMT + NMT (tuning and joint refinement),33.5,95.99,0.2,0.01,34.9,0.49,BLEU
22,1,Unsupervised Machine Translation,WMT2014 French-English,2019-05,MASS (6-layer Transformer),34.9,100.0,1.4,0.04,34.9,0.51,BLEU
23,1,Unsupervised Machine Translation,WMT2016 German-English,2018-04,PBSMT,25.2,71.59,25.2,0.72,35.2,0.37,BLEU
24,1,Unsupervised Machine Translation,WMT2016 German-English,2018-10,Synthetic bilingual data init,26.7,75.85,1.5,0.04,35.2,0.39,BLEU
25,1,Unsupervised Machine Translation,WMT2016 German-English,2019-01,MLM pretraining for encoder and decoder,34.3,97.44,7.6,0.22,35.2,0.5,BLEU
26,1,Unsupervised Machine Translation,WMT2016 German-English,2019-02,SMT + NMT (tuning and joint refinement),34.4,97.73,0.1,0.0,35.2,0.5,BLEU
27,1,Unsupervised Machine Translation,WMT2016 German-English,2019-05,MASS (6-layer Transformer),35.2,100.0,0.8,0.02,35.2,0.51,BLEU
28,1,Unsupervised Machine Translation,WMT2016 English-German,2018-04,PBSMT + NMT,20.2,71.38,20.2,0.71,28.3,0.29,BLEU
29,1,Unsupervised Machine Translation,WMT2016 English-German,2019-01,SMT as posterior regularization,21.7,76.68,1.5,0.05,28.3,0.32,BLEU
30,1,Unsupervised Machine Translation,WMT2016 English-German,2019-01,MLM pretraining for encoder and decoder,26.4,93.29,4.7,0.17,28.3,0.38,BLEU
31,1,Unsupervised Machine Translation,WMT2016 English-German,2019-02,SMT + NMT (tuning and joint refinement),26.9,95.05,0.5,0.02,28.3,0.39,BLEU
32,1,Unsupervised Machine Translation,WMT2016 English-German,2019-05,MASS (6-layer Transformer),28.3,100.0,1.4,0.05,28.3,0.41,BLEU
33,1,Unsupervised Machine Translation,WMT2014 English-French,2018-04,PBSMT + NMT,27.6,73.6,27.6,0.74,37.5,0.4,BLEU
34,1,Unsupervised Machine Translation,WMT2014 English-French,2019-01,SMT as posterior regularization,29.5,78.67,1.9,0.05,37.5,0.43,BLEU
35,1,Unsupervised Machine Translation,WMT2014 English-French,2019-01,MLM pretraining for encoder and decoder,33.4,89.07,3.9,0.1,37.5,0.49,BLEU
36,1,Unsupervised Machine Translation,WMT2014 English-French,2019-02,SMT + NMT (tuning and joint refinement),36.2,96.53,2.8,0.07,37.5,0.53,BLEU
37,1,Unsupervised Machine Translation,WMT2014 English-French,2019-05,MASS (6-layer Transformer),37.5,100.0,1.3,0.03,37.5,0.55,BLEU
38,1,Machine Translation,ACCURAT balanced test corpus for under resourced languages Estonian-Russian,2018-05,Multilingual Transformer,19.18,100.0,19.18,1.0,19.18,0.28,BLEU
39,1,Machine Translation,ACCURAT balanced test corpus for under resourced languages Russian-Estonian,2018-05,Multilingual Transformer,18.03,100.0,18.03,1.0,18.03,0.26,BLEU
40,1,Text Generation,LDC2016E25,2018-05,Graph2Seq,22.0,100.0,22,1.0,22,0.32,BLEU
41,1,Graph-to-Sequence,LDC2015E86:,2018-05,GRN,33.6,100.0,33.6,1.0,33.6,0.49,BLEU
